id,mean_wld,mean_cc,mean_nm,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,countyresident,countyland,unemploy,costlive,hrwage,taxcost,cashrent,crp2018,landvalu,impstrea,implakes,impwetl,imptotal,childcar,foodcost,healthc,housecos,othercos,dfl08to18,dflmean,concern,att_wld_unfav,att_nm_unfav,comp,norm_control,aware,past,appreciate,social,Cluster,County,Region_y,Watershed
6927085272,406.6523739,7.040968447999999,107.3275443,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,-0.98102489,0.219509252,0.282105245,-0.174274362,0.108738667,0.434644011,-0.716633515,0.108116061,-0.13519207,0,Grant,Westcentral,Pomme De Terre
6927085272,406.6523739,7.040968447999999,107.3275443,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,-0.98102489,0.219509252,0.282105245,-0.174274362,0.108738667,0.434644011,-0.716633515,0.108116061,-0.13519207,0,Grant,Westcentral,Chippewa
6927085272,406.6523739,7.040968447999999,107.3275443,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,-0.98102489,0.219509252,0.282105245,-0.174274362,0.108738667,0.434644011,-0.716633515,0.108116061,-0.13519207,0,Grant,Westcentral,Upper Minnesota
6926902789,406.6523739,7.040968447999999,107.3275443,1.0,4.0,3.0,5.0,5.0,2.0,2.0,10.0,Big Stone,Big Stone,4.4,45127.0,14.46,439.0,137.0,163.0,4190.0,77.3,17858.0,0.0,17.0,199.0,763.0,417.0,698.0,427.0,0.568376068,0.5484333779999999,-0.652762128,-0.309293845,-0.58124768,0.188984218,0.092267294,0.43801046299999996,0.243213127,0.008391955999999999,0.222520902,2,Big Stone,Westcentral,Pomme De Terre
6926902789,406.6523739,7.040968447999999,107.3275443,1.0,4.0,3.0,5.0,5.0,2.0,2.0,10.0,Big Stone,Big Stone,4.4,45127.0,14.46,439.0,137.0,163.0,4190.0,77.3,17858.0,0.0,17.0,199.0,763.0,417.0,698.0,427.0,0.568376068,0.5484333779999999,-0.652762128,-0.309293845,-0.58124768,0.188984218,0.092267294,0.43801046299999996,0.243213127,0.008391955999999999,0.222520902,2,Big Stone,Westcentral,Upper Minnesota
6926883676,406.6523739,7.040968447999999,107.3275443,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,Blue Earth,Blue Earth,3.0,47201.0,15.13,478.0,215.0,232.0,7565.0,344.4,5253.0,0.0,42.0,237.0,746.0,417.0,874.0,474.0,0.597152583,0.573103888,1.1698992129999999,-0.342119516,0.262236071,0.387583881,-0.076155464,0.432758665,-0.682074482,-0.006359261,-0.13689914,0,Blue Earth,Southcentral,Blue Earth
6926883676,406.6523739,7.040968447999999,107.3275443,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,Blue Earth,Blue Earth,3.0,47201.0,15.13,478.0,215.0,232.0,7565.0,344.4,5253.0,0.0,42.0,237.0,746.0,417.0,874.0,474.0,0.597152583,0.573103888,1.1698992129999999,-0.342119516,0.262236071,0.387583881,-0.076155464,0.432758665,-0.682074482,-0.006359261,-0.13689914,0,Blue Earth,Southcentral,Middle Minnesota
6926883676,406.6523739,7.040968447999999,107.3275443,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,Blue Earth,Blue Earth,3.0,47201.0,15.13,478.0,215.0,232.0,7565.0,344.4,5253.0,0.0,42.0,237.0,746.0,417.0,874.0,474.0,0.597152583,0.573103888,1.1698992129999999,-0.342119516,0.262236071,0.387583881,-0.076155464,0.432758665,-0.682074482,-0.006359261,-0.13689914,0,Blue Earth,Southcentral,Watonwan
6926883676,406.6523739,7.040968447999999,107.3275443,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,Blue Earth,Blue Earth,3.0,47201.0,15.13,478.0,215.0,232.0,7565.0,344.4,5253.0,0.0,42.0,237.0,746.0,417.0,874.0,474.0,0.597152583,0.573103888,1.1698992129999999,-0.342119516,0.262236071,0.387583881,-0.076155464,0.432758665,-0.682074482,-0.006359261,-0.13689914,0,Blue Earth,Southcentral,Le Sueur
6926684241,406.6523739,7.040968447999999,107.3275443,1.0,3.0,3.0,,5.0,4.0,1.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,-0.6029730520000001,-0.158552043,-0.17834507,-0.274117587,0.411214289,0.43880384899999997,0.24434320399999998,0.055970398,0.223209215,2,Grant,Westcentral,Lac Qui Parle
6926684241,406.6523739,7.040968447999999,107.3275443,1.0,3.0,3.0,,5.0,4.0,1.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,-0.6029730520000001,-0.158552043,-0.17834507,-0.274117587,0.411214289,0.43880384899999997,0.24434320399999998,0.055970398,0.223209215,2,Grant,Westcentral,Pomme De Terre
6926684241,406.6523739,7.040968447999999,107.3275443,1.0,3.0,3.0,,5.0,4.0,1.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,-0.6029730520000001,-0.158552043,-0.17834507,-0.274117587,0.411214289,0.43880384899999997,0.24434320399999998,0.055970398,0.223209215,2,Grant,Westcentral,Chippewa
6926684241,406.6523739,7.040968447999999,107.3275443,1.0,3.0,3.0,,5.0,4.0,1.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,-0.6029730520000001,-0.158552043,-0.17834507,-0.274117587,0.411214289,0.43880384899999997,0.24434320399999998,0.055970398,0.223209215,2,Grant,Westcentral,Upper Minnesota
6926133812,406.6523739,7.040968447999999,107.3275443,1.0,3.0,2.0,7.0,4.0,3.0,1.0,4.0,Renville,McLeod,4.7,45944.0,14.73,459.0,209.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-0.9121282059999999,0.530120403,0.333576448,-0.284629415,0.296010394,0.43894850399999996,0.25063756,0.282171668,-0.06931642,1,Renville,Westcentral,Hawk-Yellow Medicine
6926133812,406.6523739,7.040968447999999,107.3275443,1.0,3.0,2.0,7.0,4.0,3.0,1.0,4.0,Renville,McLeod,4.7,45944.0,14.73,459.0,209.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-0.9121282059999999,0.530120403,0.333576448,-0.284629415,0.296010394,0.43894850399999996,0.25063756,0.282171668,-0.06931642,1,Renville,Westcentral,Middle Minnesota
6926133812,406.6523739,7.040968447999999,107.3275443,1.0,3.0,2.0,7.0,4.0,3.0,1.0,4.0,Renville,McLeod,4.7,45944.0,14.73,459.0,209.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-0.9121282059999999,0.530120403,0.333576448,-0.284629415,0.296010394,0.43894850399999996,0.25063756,0.282171668,-0.06931642,1,Renville,Westcentral,Lower Minnesota
6925691377,406.6523739,7.040968447999999,107.3275443,2.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,Nicollet,Nicollet,2.7,47338.0,15.17,482.0,223.0,215.0,7567.0,182.3,0.0,0.0,29.0,241.0,749.0,417.0,874.0,475.0,0.6016706270000001,0.576371249,-0.773150859,0.41275522600000003,0.332317213,-0.16784650199999998,-0.36860273299999996,0.43250153700000005,-0.7226999890000001,-0.12807972,0.007863091,0,Nicollet,Southcentral,Middle Minnesota
6925691377,406.6523739,7.040968447999999,107.3275443,2.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,Nicollet,Nicollet,2.7,47338.0,15.17,482.0,223.0,215.0,7567.0,182.3,0.0,0.0,29.0,241.0,749.0,417.0,874.0,475.0,0.6016706270000001,0.576371249,-0.773150859,0.41275522600000003,0.332317213,-0.16784650199999998,-0.36860273299999996,0.43250153700000005,-0.7226999890000001,-0.12807972,0.007863091,0,Nicollet,Southcentral,Cottonwood
6925691377,406.6523739,7.040968447999999,107.3275443,2.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,Nicollet,Nicollet,2.7,47338.0,15.17,482.0,223.0,215.0,7567.0,182.3,0.0,0.0,29.0,241.0,749.0,417.0,874.0,475.0,0.6016706270000001,0.576371249,-0.773150859,0.41275522600000003,0.332317213,-0.16784650199999998,-0.36860273299999996,0.43250153700000005,-0.7226999890000001,-0.12807972,0.007863091,0,Nicollet,Southcentral,Lower Minnesota
6925479410,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,3.0,5.0,1.0,3.0,10.0,Le Sueur,Le Sueur,4.8,50857.0,16.3,579.0,228.0,222.0,6745.0,95.5,5867.0,0.0,23.0,256.0,743.0,417.0,764.0,440.0,0.5040713029999999,0.456636592,1.6933332509999999,-1.240623321,-0.755882055,0.758015612,0.341755884,0.436962607,0.030925812,-0.046448638,0.222015989,2,Le Sueur,Southcentral,Middle Minnesota
6925479410,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,3.0,5.0,1.0,3.0,10.0,Le Sueur,Le Sueur,4.8,50857.0,16.3,579.0,228.0,222.0,6745.0,95.5,5867.0,0.0,23.0,256.0,743.0,417.0,764.0,440.0,0.5040713029999999,0.456636592,1.6933332509999999,-1.240623321,-0.755882055,0.758015612,0.341755884,0.436962607,0.030925812,-0.046448638,0.222015989,2,Le Sueur,Southcentral,Le Sueur
6925479410,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,3.0,5.0,1.0,3.0,10.0,Le Sueur,Le Sueur,4.8,50857.0,16.3,579.0,228.0,222.0,6745.0,95.5,5867.0,0.0,23.0,256.0,743.0,417.0,764.0,440.0,0.5040713029999999,0.456636592,1.6933332509999999,-1.240623321,-0.755882055,0.758015612,0.341755884,0.436962607,0.030925812,-0.046448638,0.222015989,2,Le Sueur,Southcentral,Lower Minnesota
6925475963,564.2979732000001,162.584317,267.4952877,,,,,3.0,2.0,1.0,1.0,Renville,Yellow Medicine,4.7,45944.0,14.73,459.0,183.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,0.962496073,-0.8534240009999999,-0.654721062,0.300322457,0.128552819,-0.30949484,0.178918412,-0.21561692899999998,-0.184835788,2,Renville,Westcentral,Hawk-Yellow Medicine
6925475963,564.2979732000001,162.584317,267.4952877,,,,,3.0,2.0,1.0,1.0,Renville,Yellow Medicine,4.7,45944.0,14.73,459.0,183.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,0.962496073,-0.8534240009999999,-0.654721062,0.300322457,0.128552819,-0.30949484,0.178918412,-0.21561692899999998,-0.184835788,2,Renville,Westcentral,Middle Minnesota
6925475963,564.2979732000001,162.584317,267.4952877,,,,,3.0,2.0,1.0,1.0,Renville,Yellow Medicine,4.7,45944.0,14.73,459.0,183.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,0.962496073,-0.8534240009999999,-0.654721062,0.300322457,0.128552819,-0.30949484,0.178918412,-0.21561692899999998,-0.184835788,2,Renville,Westcentral,Lower Minnesota
6925475627,564.2979732000001,162.584317,267.4952877,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,Sibley,Sibley,3.7,49421.0,15.84,546.0,237.0,226.0,6446.0,188.5,3302.0,0.0,32.0,219.0,762.0,417.0,711.0,431.0,0.45252079,0.418157076,0.813243811,-0.35462321799999996,0.27614688800000003,0.411330013,-0.265884219,0.441395187,-0.677192328,0.246476014,0.22723136,0,Sibley,Southcentral,Middle Minnesota
6925475627,564.2979732000001,162.584317,267.4952877,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,Sibley,Sibley,3.7,49421.0,15.84,546.0,237.0,226.0,6446.0,188.5,3302.0,0.0,32.0,219.0,762.0,417.0,711.0,431.0,0.45252079,0.418157076,0.813243811,-0.35462321799999996,0.27614688800000003,0.411330013,-0.265884219,0.441395187,-0.677192328,0.246476014,0.22723136,0,Sibley,Southcentral,Lower Minnesota
6925411481,564.2979732000001,162.584317,267.4952877,1.0,3.0,4.0,5.0,2.0,4.0,1.0,1.0,Waseca,Waseca,4.0,46304.0,14.84,468.0,224.0,216.0,6922.0,95.0,284.0,0.0,10.0,225.0,762.0,417.0,698.0,427.0,0.510246648,0.48386545,0.694392714,-0.757088436,0.23568332399999997,0.630018296,-0.090668275,0.441990692,0.248882464,0.24708190300000002,0.225974006,2,Waseca,Southcentral,Le Sueur
6925391133,564.2979732000001,162.584317,267.4952877,1.0,4.0,2.0,4.0,5.0,2.0,2.0,1.0,Yellow Medicine,Lac Qui Parle,3.6,44597.0,14.29,425.0,167.0,183.0,5444.0,303.4,977.0,7.81,22.0,190.0,775.0,417.0,698.0,430.0,0.5482342889999999,0.523649458,0.9394195359999999,-0.836367649,-0.188806522,0.24365945,0.0633956,0.437840721,-0.16143246,0.013557008,0.223149028,2,Yellow Medicine,Southwest,Lac Qui Parle
6925391133,564.2979732000001,162.584317,267.4952877,1.0,4.0,2.0,4.0,5.0,2.0,2.0,1.0,Yellow Medicine,Lac Qui Parle,3.6,44597.0,14.29,425.0,167.0,183.0,5444.0,303.4,977.0,7.81,22.0,190.0,775.0,417.0,698.0,430.0,0.5482342889999999,0.523649458,0.9394195359999999,-0.836367649,-0.188806522,0.24365945,0.0633956,0.437840721,-0.16143246,0.013557008,0.223149028,2,Yellow Medicine,Southwest,Hawk-Yellow Medicine
6925391133,564.2979732000001,162.584317,267.4952877,1.0,4.0,2.0,4.0,5.0,2.0,2.0,1.0,Yellow Medicine,Lac Qui Parle,3.6,44597.0,14.29,425.0,167.0,183.0,5444.0,303.4,977.0,7.81,22.0,190.0,775.0,417.0,698.0,430.0,0.5482342889999999,0.523649458,0.9394195359999999,-0.836367649,-0.188806522,0.24365945,0.0633956,0.437840721,-0.16143246,0.013557008,0.223149028,2,Yellow Medicine,Southwest,Redwood
6925351988,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,6.0,5.0,3.0,1.0,10.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-0.4116431,-0.028056247000000003,1.117739198,-0.26326020699999997,0.015417368,0.434081115,0.24503575100000002,0.037840667,-0.13752582300000002,1,Redwood,Southwest,Hawk-Yellow Medicine
6925351988,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,6.0,5.0,3.0,1.0,10.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-0.4116431,-0.028056247000000003,1.117739198,-0.26326020699999997,0.015417368,0.434081115,0.24503575100000002,0.037840667,-0.13752582300000002,1,Redwood,Southwest,Redwood
6925351988,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,6.0,5.0,3.0,1.0,10.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-0.4116431,-0.028056247000000003,1.117739198,-0.26326020699999997,0.015417368,0.434081115,0.24503575100000002,0.037840667,-0.13752582300000002,1,Redwood,Southwest,Middle Minnesota
6925351988,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,6.0,5.0,3.0,1.0,10.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-0.4116431,-0.028056247000000003,1.117739198,-0.26326020699999997,0.015417368,0.434081115,0.24503575100000002,0.037840667,-0.13752582300000002,1,Redwood,Southwest,Cottonwood
6925276018,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,6.0,5.0,4.0,1.0,10.0,Stevens,Stevens,2.8,41053.0,13.16,336.0,150.0,164.0,5718.0,21.5,1911.0,77.27,10.0,184.0,751.0,417.0,698.0,424.0,0.5561905970000001,0.538722106,0.47476465100000004,-0.707488208,0.22729132,0.325206251,0.159118269,0.41551404,0.24708443800000002,0.17294191,0.22458596399999997,2,Stevens,Westcentral,Pomme De Terre
6925276018,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,6.0,5.0,4.0,1.0,10.0,Stevens,Stevens,2.8,41053.0,13.16,336.0,150.0,164.0,5718.0,21.5,1911.0,77.27,10.0,184.0,751.0,417.0,698.0,424.0,0.5561905970000001,0.538722106,0.47476465100000004,-0.707488208,0.22729132,0.325206251,0.159118269,0.41551404,0.24708443800000002,0.17294191,0.22458596399999997,2,Stevens,Westcentral,Chippewa
6925276018,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,6.0,5.0,4.0,1.0,10.0,Stevens,Stevens,2.8,41053.0,13.16,336.0,150.0,164.0,5718.0,21.5,1911.0,77.27,10.0,184.0,751.0,417.0,698.0,424.0,0.5561905970000001,0.538722106,0.47476465100000004,-0.707488208,0.22729132,0.325206251,0.159118269,0.41551404,0.24708443800000002,0.17294191,0.22458596399999997,2,Stevens,Westcentral,Upper Minnesota
6925148928,564.2979732000001,162.584317,267.4952877,,,,,,5.0,,,Hennepin,,3.1,64137.0,20.56,860.0,,131.0,18090.0,31.3,1071.0,0.0,22.0,707.0,784.0,486.0,1113.0,555.0,0.666003954,0.627656542,0.675234945,-0.050247602,-0.1024385,0.131287793,0.047201615999999995,-0.310469101,-0.7258737829999999,-0.239764332,-0.183948869,0,Hennepin,Southcentral,Lower Minnesota
6925117930,564.2979732000001,162.584317,267.4952877,,,,,4.0,3.0,1.0,1.0,Renville,,4.7,45944.0,14.73,459.0,,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-1.3534158040000002,1.282760324,0.331538354,-0.840175827,0.305108007,0.433760737,0.185512855,0.020869126,-0.13769052,1,Renville,Westcentral,Hawk-Yellow Medicine
6925117930,564.2979732000001,162.584317,267.4952877,,,,,4.0,3.0,1.0,1.0,Renville,,4.7,45944.0,14.73,459.0,,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-1.3534158040000002,1.282760324,0.331538354,-0.840175827,0.305108007,0.433760737,0.185512855,0.020869126,-0.13769052,1,Renville,Westcentral,Middle Minnesota
6925117930,564.2979732000001,162.584317,267.4952877,,,,,4.0,3.0,1.0,1.0,Renville,,4.7,45944.0,14.73,459.0,,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-1.3534158040000002,1.282760324,0.331538354,-0.840175827,0.305108007,0.433760737,0.185512855,0.020869126,-0.13769052,1,Renville,Westcentral,Lower Minnesota
6925112112,564.2979732000001,162.584317,267.4952877,1.0,2.0,3.0,7.0,5.0,4.0,1.0,10.0,Chippewa,Chippewa,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705,-1.166552401,1.39908354,2.061221087,-0.7169297020000001,0.696303187,0.43660307600000003,0.24862796899999998,0.189079936,-0.13533786,1,Chippewa,Westcentral,Lac Qui Parle
6925112112,564.2979732000001,162.584317,267.4952877,1.0,2.0,3.0,7.0,5.0,4.0,1.0,10.0,Chippewa,Chippewa,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705,-1.166552401,1.39908354,2.061221087,-0.7169297020000001,0.696303187,0.43660307600000003,0.24862796899999998,0.189079936,-0.13533786,1,Chippewa,Westcentral,Hawk-Yellow Medicine
6925112112,564.2979732000001,162.584317,267.4952877,1.0,2.0,3.0,7.0,5.0,4.0,1.0,10.0,Chippewa,Chippewa,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705,-1.166552401,1.39908354,2.061221087,-0.7169297020000001,0.696303187,0.43660307600000003,0.24862796899999998,0.189079936,-0.13533786,1,Chippewa,Westcentral,Chippewa
6925112112,564.2979732000001,162.584317,267.4952877,1.0,2.0,3.0,7.0,5.0,4.0,1.0,10.0,Chippewa,Chippewa,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705,-1.166552401,1.39908354,2.061221087,-0.7169297020000001,0.696303187,0.43660307600000003,0.24862796899999998,0.189079936,-0.13533786,1,Chippewa,Westcentral,Upper Minnesota
6925090735,564.2979732000001,162.584317,267.4952877,1.0,3.0,3.0,5.0,5.0,2.0,1.0,3.0,Cottonwood,Cottonwood,6.1,44199.0,14.17,415.0,184.0,202.0,7059.0,165.2,1242.0,0.0,19.0,208.0,760.0,417.0,698.0,426.0,0.48762491799999996,0.461972609,0.840221055,-0.573568723,-1.1438318790000002,0.47763607399999997,0.5199063,0.438720504,0.246363015,0.12737865199999998,0.12034298800000001,2,Cottonwood,Southwest,Blue Earth
6925090735,564.2979732000001,162.584317,267.4952877,1.0,3.0,3.0,5.0,5.0,2.0,1.0,3.0,Cottonwood,Cottonwood,6.1,44199.0,14.17,415.0,184.0,202.0,7059.0,165.2,1242.0,0.0,19.0,208.0,760.0,417.0,698.0,426.0,0.48762491799999996,0.461972609,0.840221055,-0.573568723,-1.1438318790000002,0.47763607399999997,0.5199063,0.438720504,0.246363015,0.12737865199999998,0.12034298800000001,2,Cottonwood,Southwest,Middle Minnesota
6925090735,564.2979732000001,162.584317,267.4952877,1.0,3.0,3.0,5.0,5.0,2.0,1.0,3.0,Cottonwood,Cottonwood,6.1,44199.0,14.17,415.0,184.0,202.0,7059.0,165.2,1242.0,0.0,19.0,208.0,760.0,417.0,698.0,426.0,0.48762491799999996,0.461972609,0.840221055,-0.573568723,-1.1438318790000002,0.47763607399999997,0.5199063,0.438720504,0.246363015,0.12737865199999998,0.12034298800000001,2,Cottonwood,Southwest,Cottonwood
6925090735,564.2979732000001,162.584317,267.4952877,1.0,3.0,3.0,5.0,5.0,2.0,1.0,3.0,Cottonwood,Cottonwood,6.1,44199.0,14.17,415.0,184.0,202.0,7059.0,165.2,1242.0,0.0,19.0,208.0,760.0,417.0,698.0,426.0,0.48762491799999996,0.461972609,0.840221055,-0.573568723,-1.1438318790000002,0.47763607399999997,0.5199063,0.438720504,0.246363015,0.12737865199999998,0.12034298800000001,2,Cottonwood,Southwest,Watonwan
6925029626,564.2979732000001,162.584317,267.4952877,1.0,4.0,3.0,2.0,1.0,1.0,3.0,7.0,Le Sueur,Le Sueur,4.8,50857.0,16.3,579.0,228.0,222.0,6745.0,95.5,5867.0,0.0,23.0,256.0,743.0,417.0,764.0,440.0,0.5040713029999999,0.456636592,-0.212713839,-0.660864216,0.260631295,0.122672448,-0.132833569,0.435298235,-0.6858766709999999,-0.11915145,0.221941864,0,Le Sueur,Southcentral,Middle Minnesota
6925029626,564.2979732000001,162.584317,267.4952877,1.0,4.0,3.0,2.0,1.0,1.0,3.0,7.0,Le Sueur,Le Sueur,4.8,50857.0,16.3,579.0,228.0,222.0,6745.0,95.5,5867.0,0.0,23.0,256.0,743.0,417.0,764.0,440.0,0.5040713029999999,0.456636592,-0.212713839,-0.660864216,0.260631295,0.122672448,-0.132833569,0.435298235,-0.6858766709999999,-0.11915145,0.221941864,0,Le Sueur,Southcentral,Le Sueur
6925029626,564.2979732000001,162.584317,267.4952877,1.0,4.0,3.0,2.0,1.0,1.0,3.0,7.0,Le Sueur,Le Sueur,4.8,50857.0,16.3,579.0,228.0,222.0,6745.0,95.5,5867.0,0.0,23.0,256.0,743.0,417.0,764.0,440.0,0.5040713029999999,0.456636592,-0.212713839,-0.660864216,0.260631295,0.122672448,-0.132833569,0.435298235,-0.6858766709999999,-0.11915145,0.221941864,0,Le Sueur,Southcentral,Lower Minnesota
6924889661,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,5.0,5.0,3.0,1.0,1.0,Chippewa,Chippewa,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705,0.957603359,-0.990037387,-0.603024286,0.19788197600000001,0.11379043300000001,0.43319124,0.243768237,-0.015524108,-0.138297846,2,Chippewa,Westcentral,Lac Qui Parle
6924889661,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,5.0,5.0,3.0,1.0,1.0,Chippewa,Chippewa,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705,0.957603359,-0.990037387,-0.603024286,0.19788197600000001,0.11379043300000001,0.43319124,0.243768237,-0.015524108,-0.138297846,2,Chippewa,Westcentral,Hawk-Yellow Medicine
6924889661,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,5.0,5.0,3.0,1.0,1.0,Chippewa,Chippewa,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705,0.957603359,-0.990037387,-0.603024286,0.19788197600000001,0.11379043300000001,0.43319124,0.243768237,-0.015524108,-0.138297846,2,Chippewa,Westcentral,Chippewa
6924889661,564.2979732000001,162.584317,267.4952877,1.0,3.0,2.0,5.0,5.0,3.0,1.0,1.0,Chippewa,Chippewa,4.1,44660.0,14.31,427.0,199.0,190.0,6478.0,130.4,5668.0,61.8,14.0,214.0,759.0,417.0,698.0,426.0,0.5758889079999999,0.545665705,0.957603359,-0.990037387,-0.603024286,0.19788197600000001,0.11379043300000001,0.43319124,0.243768237,-0.015524108,-0.138297846,2,Chippewa,Westcentral,Upper Minnesota
6924789209,564.2979732000001,162.584317,267.4952877,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,Renville,Renville,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-1.126672453,-0.19262193600000002,0.290838881,-0.255782931,-0.135355218,0.434968084,0.246299128,0.09103126,-0.13675632,1,Renville,Westcentral,Hawk-Yellow Medicine
6924789209,564.2979732000001,162.584317,267.4952877,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,Renville,Renville,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-1.126672453,-0.19262193600000002,0.290838881,-0.255782931,-0.135355218,0.434968084,0.246299128,0.09103126,-0.13675632,1,Renville,Westcentral,Middle Minnesota
